TS_Pcomp,TS_Pscav,TS_Texh,TS_Ntc,TS_Pmax,TS_PR,TS_Ntc_Pscav,TS_Pcomp_Pscav,Estimated engine load,matched_load,matched_date,deltas,Ref_Pscav,Ref_Pcomp,Ref_Pmax,Ref_Texh,Ref_Ntc,Ref_Ntc_Pscav,Ref_Pcomp_Pscav,Ref_PR
59.314335,1.4435575,309.1684,10395.982,95.89647,37.26462,6768.7017,39.491333,52.13031,52.15569972222222,26.0,0.025389722222215028,1.4689122438430786,57.29119110107422,108.93033599853516,304.4960021972656,10371.275390625,7879.779296875,38.92030334472656,51.92955017089844
62.246147,1.6302664,318.84085,10842.765,102.69908,42.193623,6358.421,37.173584,57.09767,57.0119975,218.0,0.08567250000000115,1.6698782444000244,62.307342529296875,116.85111236572266,309.37054443359375,10861.4775390625,7607.1064453125,35.67862319946289,58.126136779785156
63.619007,1.7040772,324.18362,11066.726,105.66597,45.211067,6080.413,36.166206,59.597507,59.633939722222216,313.0,0.03643272222221583,1.769831657409668,65.42377471923828,122.63323211669922,314.601318359375,11157.9189453125,6368.4912109375,37.096256256103516,59.9554557800293
63.736485,1.7123382,326.11453,11097.396,106.60026,47.099472,5878.929,35.85056,60.578262,59.93320222222223,312.0,0.6450597777777745,1.7804728746414185,65.71087646484375,123.48747253417969,314.7617492675781,11181.7236328125,6346.48193359375,37.041770935058594,59.99198532104492
63.38767,1.7045652,326.66568,11076.987,107.10221,48.318314,5736.7026,36.01254,60.921852,59.93320222222223,312.0,0.9886497777777734,1.7804728746414185,65.71087646484375,123.48747253417969,314.7617492675781,11181.7236328125,6346.48193359375,37.041770935058594,59.99198532104492
62.94241,1.7054043,326.2348,11059.284,107.74513,48.940876,5630.7705,36.134968,60.904953,59.93320222222223,312.0,0.9717507777777712,1.7804728746414185,65.71087646484375,123.48747253417969,314.7617492675781,11181.7236328125,6346.48193359375,37.041770935058594,59.99198532104492
62.62996,1.7192665,325.22543,11061.751,108.449715,49.111008,5589.018,35.993843,60.65194,59.93320222222223,312.0,0.7187377777777755,1.7804728746414185,65.71087646484375,123.48747253417969,314.7617492675781,11181.7236328125,6346.48193359375,37.041770935058594,59.99198532104492
62.51032,1.739009,324.07654,11071.927,109.00894,48.996258,5621.7905,35.643215,60.30173,59.93320222222223,312.0,0.36852777777777135,1.7804728746414185,65.71087646484375,123.48747253417969,314.7617492675781,11181.7236328125,6346.48193359375,37.041770935058594,59.99198532104492
62.548767,1.7565188,323.10828,11070.93,109.29872,48.746254,5711.714,35.262707,59.96849,59.93320222222223,312.0,0.03528777777777492,1.7804728746414185,65.71087646484375,123.48747253417969,314.7617492675781,11181.7236328125,6346.48193359375,37.041770935058594,59.99198532104492
62.690754,1.7674084,322.37582,11048.554,109.277054,48.460945,5834.415,35.01056,59.692234,59.72519444444444,215.0,0.03296044444444135,1.7789298295974731,64.6966323852539,122.37346649169922,313.4003601074219,11146.8603515625,7479.287109375,34.77252197265625,60.40793228149414
62.888924,1.7709183,321.73294,11005.341,108.95819,48.19165,5969.6724,34.966667,59.472294,59.50955694444445,310.0,0.037262944444449886,1.7642383575439453,65.1134033203125,122.32498168945312,314.5470275878906,11148.5302734375,6391.814453125,37.11920928955078,59.236942291259766
63.101982,1.7686155,321.00165,10948.321,108.40147,47.966125,6101.6523,35.13317,59.304173,59.34365416666666,314.0,0.03948116666666124,1.7596229314804077,65.10452270507812,121.99516296386719,314.43658447265625,11131.5859375,6390.60205078125,37.1535758972168,59.37788009643555
63.29649,1.763303,320.08896,10886.673,107.70206,47.793716,6217.966,35.45301,59.178146,59.20922083333334,317.0,0.031074833333342156,1.7559045553207397,64.80449676513672,121.52564239501953,314.38201904296875,11121.8955078125,6411.49658203125,37.169639587402344,59.142112731933594
63.451595,1.7576653,319.0102,10828.725,106.97089,47.655346,6310.4497,35.838978,59.063957,59.06050666666667,320.0,0.003450333333333333,1.7506312131881714,64.68228149414062,121.15592193603516,314.2831115722656,11108.7978515625,6422.5478515625,37.20322799682617,58.65567398071289
