TS_Pcomp,TS_Pscav,TS_Texh,TS_Ntc,TS_Pmax,TS_PR,TS_Ntc_Pscav,TS_Pcomp_Pscav,Estimated engine load
62.55877,1.6728275,310.95987,10588.686,113.05502,50.188587,6393.8525,37.759483,55.614826
62.325672,1.6625957,310.3368,10552.859,112.61415,50.090683,6431.6523,37.909565,55.321674
62.06994,1.6522895,309.62363,10514.765,112.137665,49.93855,6474.5312,38.063133,55.011833
61.7901,1.6417674,308.8251,10474.528,111.6242,49.73007,6522.3896,38.2225,54.680534
61.48638,1.6308775,307.95123,10432.42,111.07254,49.466164,6574.8696,38.39021,54.324505
61.161064,1.619465,307.01788,10388.865,110.48218,49.150684,6631.347,38.568832,53.94226
60.81851,1.6073908,306.04578,10344.423,109.85382,48.790306,6690.949,38.760727,53.53428
60.464832,1.5945458,305.05884,10299.74,109.19003,48.393845,6752.6235,38.967678,53.102966
60.107155,1.5808697,304.08194,10255.478,108.49529,47.97129,6815.223,39.190613,52.652622
59.752888,1.5663613,303.13834,10212.245,107.77609,47.53279,6877.612,39.429386,52.188774
59.40865,1.551083,302.24725,10170.54,107.04033,47.08771,6938.7646,39.682724,51.717793
59.07965,1.5351573,301.4225,10130.721,106.29676,46.643948,6997.8315,39.948284,51.24619
58.769238,1.5187562,300.6718,10093.005,105.554,46.20768,7054.1816,40.222916,50.780087
58.478775,1.5020869,299.9973,10057.479,104.81988,45.7833,7107.397,40.50297,50.324757
58.207916,1.4853742,299.39627,10024.141,104.100975,45.373775,7157.274,40.78463,49.884502
57.955036,1.4688445,298.86246,9992.934,103.40226,44.980896,7203.7695,41.064236,49.462524
57.717693,1.4527105,298.38727,9963.755,102.727295,44.605606,7246.9814,41.338543,49.060966
57.493156,1.4371568,297.9612,9936.502,102.07822,44.248222,7287.1006,41.60485,48.681133
57.27879,1.4223329,297.57477,9911.055,101.456116,43.908634,7324.39,41.861103,48.323505
57.072334,1.4083471,297.21887,9887.294,100.86132,43.586437,7359.1465,42.1059,47.988045
56.87201,1.3952647,296.88586,9865.101,100.29355,43.280983,7391.6895,42.338398,47.67416
56.676594,1.3831123,296.5691,9844.348,99.75215,42.99147,7422.3296,42.558315,47.380974
56.485348,1.3718821,296.26352,9824.915,99.23622,42.717056,7451.369,42.76577,47.107304
56.29796,1.3615375,295.96524,9806.673,98.74462,42.45678,7479.078,42.96118,46.85179
56.114372,1.3520217,295.67157,9789.496,98.27608,42.209713,7505.703,43.14523,46.612957
55.934723,1.3432649,295.38052,9773.264,97.82918,41.97492,7531.448,43.318676,46.38924
55.75921,1.3351891,295.0909,9757.857,97.4024,41.75151,7556.49,43.482384,46.179058
55.588085,1.3277142,294.80188,9743.164,96.994194,41.53863,7580.9717,43.637234,45.980827
55.42149,1.3207613,294.51285,9729.083,96.60292,41.335403,7605.0083,43.78404,45.793003
55.25954,1.3142567,294.22333,9715.521,96.22691,41.14104,7628.6934,43.92363,45.61411
55.1022,1.3081316,293.9329,9702.394,95.864555,40.95472,7652.099,44.056717,45.442764
54.94941,1.3023257,293.641,9689.629,95.51425,40.77566,7675.288,44.183975,45.27767
54.800972,1.2967854,293.3472,9677.163,95.17445,40.603077,7698.306,44.305992,45.117683
54.656662,1.291465,293.05072,9664.945,94.843704,40.436256,7721.1987,44.42329,44.96176
54.51618,1.2863259,292.75104,9652.93,94.520645,40.274445,7744.0015,44.536346,44.809002
54.379227,1.2813383,292.44736,9641.086,94.204094,40.11697,7766.7446,44.645546,44.65864
54.245506,1.2764763,292.13913,9629.387,93.89296,39.96323,7789.4517,44.75123,44.51005
54.114716,1.2717218,291.82574,9617.815,93.58635,39.812645,7812.1436,44.853687,44.36276
53.98664,1.2670617,291.50677,9606.365,93.28357,39.66472,7834.83,44.953144,44.216396
53.861088,1.2624882,291.1819,9595.03,92.984055,39.519024,7857.515,45.049797,44.070724
53.737934,1.2579986,290.85092,9583.818,92.687515,39.375244,7880.1895,45.14375,43.925667
53.61717,1.253594,290.51392,9572.743,92.39385,39.233105,7902.8315,45.23508,43.781223
53.49884,1.2492806,290.1713,9561.821,92.10317,39.09243,7925.407,45.323822,43.63753
53.383102,1.2450681,289.82333,9551.083,91.81585,38.9531,7947.8667,45.409924,43.494827
53.270214,1.2409706,289.47092,9540.564,91.532455,38.815113,7970.142,45.49329,43.353462
53.16053,1.2370062,289.115,9530.307,91.25383,38.678474,7992.15,45.573776,43.213886
53.054497,1.2331975,288.75665,9520.362,90.98106,38.54331,8013.7886,45.651154,43.07665
52.95268,1.2295693,288.39737,9510.792,90.71542,38.409725,8034.937,45.725163,42.942375
52.855713,1.2261509,288.03867,9501.668,90.45848,38.27798,8055.456,45.79545,42.81183
52.764343,1.2229763,287.6824,9493.067,90.21201,38.148273,8075.1914,45.86162,42.685795
52.67941,1.2200809,287.33038,9485.077,89.977974,38.02091,8093.9736,45.923195,42.565193
52.601814,1.2175045,286.98483,9477.793,89.75852,37.89618,8111.6167,45.979668,42.451004
52.53252,1.2152883,286.64786,9471.319,89.55598,37.77446,8127.9224,46.03045,42.34426
52.472565,1.2134755,286.32175,9465.761,89.37276,37.656055,8142.685,46.074924,42.246063
52.42302,1.2121111,286.00885,9461.234,89.21136,37.541367,8155.6943,46.11243,42.15755
52.384926,1.2112385,285.7115,9457.85,89.07425,37.43077,8166.739,46.14231,42.079895
52.359375,1.2109009,285.4321,9455.72,88.963905,37.324646,8175.6064,46.16388,42.01425
52.34739,1.2111391,285.17303,9454.952,88.88263,37.22334,8182.0996,46.176476,41.961784
52.349937,1.2119905,284.9365,9455.646,88.83257,37.127213,8186.029,46.17945,41.923603
52.367897,1.213486,284.72473,9457.894,88.8156,37.036587,8187.226,46.172253,41.900745
52.402027,1.2156513,284.53973,9461.768,88.83323,36.951714,8185.5454,46.15438,41.894188
52.45292,1.2185038,284.3834,9467.322,88.886635,36.872814,8180.872,46.125446,41.904774
52.52103,1.2220516,284.25742,9474.599,88.97646,36.80004,8173.1216,46.085182,41.933212
52.606575,1.226294,284.1633,9483.609,89.102936,36.733494,8162.2456,46.033432,41.98007
52.70958,1.2312189,284.10223,9494.344,89.2657,36.67317,8148.234,45.970234,42.045708
52.829853,1.2368038,284.07523,9506.767,89.46388,36.61894,8131.12,45.895756,42.13036
52.966957,1.2430146,284.08282,9520.812,89.696045,36.570663,8110.9756,45.810337,42.23401
53.12024,1.249808,284.12555,9536.3955,89.96023,36.528004,8087.915,45.714462,42.35646
53.288803,1.2571293,284.2033,9553.402,90.253944,36.49062,8062.093,45.608818,42.497303
53.471554,1.2649151,284.31586,9571.703,90.57424,36.458057,8033.6987,45.494186,42.65593
53.667183,1.2730943,284.46243,9591.138,90.91776,36.429813,8002.9614,45.371494,42.831535
53.87421,1.2815899,284.64206,9611.537,91.28077,36.405296,7970.136,45.241783,43.023098
54.091022,1.2903192,284.8533,9632.719,91.65926,36.383953,7935.508,45.106136,43.22943
54.31584,1.2991983,285.09442,9654.487,92.04907,36.36516,7899.376,44.96572,43.449173
54.546852,1.3081427,285.36334,9676.652,92.445915,36.34839,7862.057,44.821705,43.6808
54.78214,1.3170693,285.65765,9699.018,92.845505,36.33312,7823.87,44.67525,43.922665
55.019817,1.3258995,285.97476,9721.3955,93.243706,36.318893,7785.1377,44.527473,44.17303
55.257996,1.3345611,286.31165,9743.612,93.63655,36.305374,7746.1694,44.379406,44.430058
55.494843,1.3429892,286.66537,9765.508,94.02039,36.292305,7707.2583,44.232014,44.69189
55.728645,1.3511279,287.03275,9786.94,94.39199,36.279514,7668.681,44.08613,44.956654
55.957825,1.358932,287.4105,9807.79,94.74851,36.266956,7630.683,43.94249,45.22251
56.18095,1.3663656,287.79544,9827.956,95.08762,36.254635,7593.483,43.8017,45.48767
56.396797,1.3734034,288.18454,9847.364,95.40755,36.242657,7557.2646,43.66425,45.75046
56.6043,1.3800297,288.5747,9865.955,95.70698,36.231144,7522.1816,43.530544,46.009315
56.802628,1.3862379,288.96317,9883.695,95.985115,36.22024,7488.3535,43.400867,46.262833
56.99114,1.3920279,289.34735,9900.561,96.24163,36.210144,7455.872,43.275448,46.509785
57.16939,1.3974065,289.72498,9916.548,96.47661,36.200935,7424.7993,43.15445,46.749073
57.33714,1.4023852,290.09406,9931.663,96.69045,36.1928,7395.1733,43.037975,46.97982
57.494293,1.4069794,290.45288,9945.918,96.88391,36.18577,7367.012,42.926105,47.201324
57.640907,1.4112074,290.79996,9959.336,97.0579,36.179897,7340.316,42.818867,47.413048
57.777172,1.4150884,291.13425,9971.943,97.213524,36.175182,7315.0674,42.716293,47.614605
57.903385,1.4186429,291.4548,9983.77,97.352,36.171604,7291.242,42.618374,47.805775
58.019913,1.4218919,291.76102,9994.847,97.474594,36.16909,7268.8047,42.5251,47.986443
58.127197,1.4248562,292.05258,10005.207,97.58258,36.16754,7247.712,42.436436,48.156643
58.225727,1.4275551,292.3292,10014.886,97.67727,36.166866,7227.916,42.352333,48.3165
58.31601,1.4300089,292.59094,10023.916,97.75985,36.166946,7209.368,42.272728,48.466198
58.398556,1.4322356,292.83798,10032.327,97.831535,36.167667,7192.013,42.197548,48.60602
58.473907,1.4342529,293.0706,10040.154,97.893425,36.168907,7175.799,42.126705,48.736294
58.542583,1.4360772,293.28903,10047.429,97.94655,36.170567,7160.6675,42.06009,48.857384
58.605087,1.4377244,293.4939,10054.18,97.99187,36.172554,7146.5664,41.997593,48.96969
58.661907,1.439209,293.68558,10060.438,98.03026,36.17474,7133.4404,41.939075,49.073635
58.7135,1.4405444,293.86472,10066.232,98.062515,36.177082,7121.236,41.884403,49.16967
58.760326,1.4417433,294.0319,10071.588,98.08937,36.17949,7109.8994,41.833435,49.258224
58.802776,1.4428177,294.18765,10076.533,98.11146,36.181908,7099.3823,41.786007,49.33974
58.841232,1.4437782,294.3326,10081.093,98.12937,36.184288,7089.6333,41.741962,49.414665
58.876057,1.4446355,294.46744,10085.291,98.14362,36.186604,7080.606,41.70114,49.483425
58.907593,1.4453986,294.59262,10089.15,98.15469,36.1888,7072.254,41.663383,49.546444
58.936108,1.4460763,294.70886,10092.695,98.162994,36.190876,7064.5327,41.62851,49.6041
58.9619,1.4466761,294.81665,10095.944,98.16888,36.192787,7057.4033,41.59637,49.656796
58.985218,1.4472063,294.91653,10098.918,98.172676,36.194546,7050.8213,41.566784,49.704906
59.006294,1.4476726,295.0091,10101.641,98.17468,36.196144,7044.7534,41.539616,49.748768
59.025333,1.4480821,295.0948,10104.125,98.17515,36.19756,7039.1606,41.51469,49.788727
59.04254,1.4484397,295.1741,10106.389,98.17429,36.19882,7034.0107,41.49187,49.825077
59.05807,1.4487511,295.24744,10108.449,98.1723,36.199905,7029.2705,41.471012,49.85812
59.072098,1.4490207,295.3153,10110.322,98.16937,36.20082,7024.9116,41.451965,49.88813
59.084755,1.4492531,295.37805,10112.021,98.16565,36.20159,7020.903,41.434605,49.915348
59.09617,1.449452,295.43607,10113.562,98.16124,36.202198,7017.221,41.418808,49.940014
59.106472,1.449621,295.4897,10114.954,98.1563,36.202675,7013.84,41.404453,49.962357
59.115757,1.449763,295.53925,10116.212,98.150894,36.203022,7010.738,41.391426,49.982567
59.124126,1.4498816,295.58505,10117.346,98.145134,36.20324,7007.8896,41.37963,50.000843
59.13167,1.4499788,295.62735,10118.365,98.139084,36.203342,7005.2783,41.36896,50.01735
59.13846,1.4500573,295.66647,10119.28,98.13281,36.20333,7002.8843,41.35932,50.03225
59.144566,1.4501195,295.70264,10120.102,98.12639,36.20323,7000.69,41.35063,50.045685
59.15006,1.4501665,295.7361,10120.834,98.11984,36.20305,6998.6807,41.342815,50.05778
59.15499,1.4502008,295.76706,10121.489,98.11323,36.202763,6996.838,41.33579,50.068684
59.159428,1.4502236,295.7957,10122.071,98.10659,36.20241,6995.152,41.329483,50.07848
59.163403,1.4502364,295.8221,10122.587,98.09995,36.202003,6993.609,41.32385,50.08728
59.166958,1.4502405,295.84665,10123.044,98.09334,36.201534,6992.196,41.3188,50.095192
59.170147,1.4502368,295.86932,10123.444,98.08676,36.201,6990.902,41.31432,50.102276
59.172997,1.4502263,295.8904,10123.799,98.08028,36.200424,6989.7188,41.310326,50.108624
59.175537,1.4502105,295.90988,10124.108,98.07386,36.199825,6988.635,41.306786,50.11431
59.1778,1.4501897,295.92792,10124.375,98.06754,36.199177,6987.6436,41.303654,50.119392
59.179813,1.4501642,295.94467,10124.606,98.06133,36.198494,6986.7373,41.300903,50.12393
59.181595,1.4501355,295.96024,10124.806,98.055244,36.197784,6985.907,41.298485,50.12797
59.18318,1.4501038,295.97467,10124.976,98.04928,36.197067,6985.1475,41.29638,50.13157
59.18457,1.450069,295.98813,10125.118,98.04344,36.196327,6984.4536,41.294533,50.134758
59.1858,1.4500326,296.00058,10125.236,98.03774,36.19557,6983.8174,41.292942,50.137596
59.186867,1.4499942,296.01224,10125.333,98.03217,36.194798,6983.236,41.291576,50.140106
59.1878,1.4499545,296.02304,10125.41,98.02674,36.194023,6982.7036,41.290413,50.14231
59.188606,1.4499136,296.0331,10125.472,98.021454,36.19324,6982.217,41.289433,50.14426
59.18931,1.4498719,296.04254,10125.517,98.0163,36.192455,6981.7705,41.288612,50.14597
59.189903,1.4498296,296.0513,10125.548,98.01129,36.19167,6981.363,41.287937,50.147465
59.190407,1.4497868,296.05948,10125.566,98.00642,36.190895,6980.9893,41.287395,50.148766
59.190823,1.4497436,296.06717,10125.575,98.00167,36.190113,6980.648,41.286983,50.149895
59.191162,1.4497006,296.07434,10125.573,97.99707,36.189342,6980.3335,41.28666,50.150864
59.19144,1.4496576,296.08105,10125.562,97.9926,36.18856,6980.0464,41.286438,50.1517
59.19166,1.4496146,296.08734,10125.545,97.98824,36.18781,6979.7847,41.286293,50.152405
59.191826,1.4495722,296.0932,10125.5205,97.98404,36.18706,6979.544,41.286232,50.153
59.191944,1.4495296,296.09875,10125.489,97.97995,36.18631,6979.324,41.28623,50.153484
59.19201,1.4494878,296.10394,10125.454,97.97598,36.185585,6979.1226,41.28629,50.153885
59.19203,1.4494463,296.10883,10125.414,97.97213,36.18486,6978.938,41.2864,50.1542
59.192036,1.4494058,296.11346,10125.372,97.96839,36.18414,6978.7676,41.286564,50.154453
59.191994,1.4493654,296.11774,10125.324,97.96477,36.183434,6978.613,41.28676,50.154633
59.191925,1.4493259,296.12183,10125.274,97.96126,36.18274,6978.4707,41.28699,50.15476
59.19183,1.4492868,296.12564,10125.223,97.95785,36.18207,6978.341,41.287254,50.154827
59.191708,1.4492484,296.1293,10125.169,97.954544,36.181396,6978.221,41.287544,50.154846
59.191574,1.4492106,296.13272,10125.113,97.95134,36.180744,6978.112,41.28786,50.15484
59.19143,1.4491737,296.13596,10125.057,97.948235,36.18011,6978.012,41.288197,50.154785
59.19125,1.4491374,296.13904,10124.998,97.94521,36.17949,6977.9204,41.288548,50.154694
59.191074,1.4491019,296.1419,10124.939,97.9423,36.178867,6977.8374,41.288914,50.15459
59.190884,1.4490671,296.14465,10124.878,97.93946,36.178272,6977.7603,41.28929,50.154446
59.19067,1.4490333,296.14725,10124.819,97.936714,36.177685,6977.689,41.289673,50.154285
59.19046,1.4489995,296.14972,10124.759,97.93405,36.17711,6977.626,41.29007,50.15411
59.190235,1.4489669,296.15207,10124.699,97.931465,36.176544,6977.567,41.29047,50.153908
59.190002,1.448935,296.15427,10124.639,97.92896,36.176,6977.513,41.29088,50.153698
59.189777,1.4489036,296.15637,10124.579,97.92654,36.175465,6977.465,41.29128,50.15348
59.189537,1.4488732,296.1584,10124.52,97.92417,36.174942,6977.421,41.291695,50.15324
59.189297,1.4488434,296.16028,10124.46,97.92189,36.17444,6977.3794,41.292103,50.152992
59.18905,1.4488142,296.16208,10124.401,97.91966,36.173943,6977.3433,41.292522,50.152752
59.188805,1.4487857,296.16385,10124.344,97.91751,36.173443,6977.31,41.29293,50.15248
59.188553,1.4487578,296.16547,10124.285,97.91542,36.172974,6977.2793,41.29334,50.15222
59.18831,1.4487306,296.16702,10124.229,97.91339,36.17251,6977.252,41.293747,50.151947
59.188053,1.4487039,296.16858,10124.173,97.91143,36.17205,6977.227,41.29415,50.15168
59.1878,1.448678,296.16995,10124.117,97.909515,36.171616,6977.2046,41.294556,50.151405
59.187565,1.4486527,296.17133,10124.0625,97.90766,36.171173,6977.1846,41.29495,50.15113
59.18731,1.4486278,296.1726,10124.009,97.90586,36.170757,6977.1665,41.295345,50.150852
59.187065,1.448604,296.1739,10123.956,97.90411,36.170364,6977.151,41.295734,50.150574
59.186825,1.4485804,296.17508,10123.903,97.90242,36.16996,6977.135,41.29612,50.150303
59.186573,1.4485571,296.1762,10123.853,97.900764,36.16957,6977.1235,41.296494,50.15002
59.186337,1.448535,296.17728,10123.802,97.89918,36.169186,6977.112,41.296867,50.14974
59.186096,1.448513,296.1783,10123.753,97.89761,36.168823,6977.1016,41.29723,50.149475
59.18586,1.4484918,296.17932,10123.704,97.89611,36.168453,6977.093,41.2976,50.149193
59.18563,1.4484712,296.1803,10123.656,97.894646,36.16812,6977.085,41.29795,50.148922
59.1854,1.4484506,296.18118,10123.609,97.89322,36.167767,6977.0786,41.2983,50.148655
59.18517,1.4484308,296.18207,10123.563,97.89183,36.167435,6977.0737,41.298645,50.14839
59.184948,1.4484117,296.18292,10123.519,97.89048,36.167114,6977.0684,41.29899,50.14812
59.184727,1.4483929,296.1837,10123.474,97.88919,36.16679,6977.0654,41.299324,50.147865
59.18451,1.4483744,296.1845,10123.431,97.88792,36.166492,6977.063,41.299644,50.147606
59.18429,1.4483564,296.18524,10123.389,97.88668,36.166187,6977.06,41.299965,50.147358
59.184082,1.4483389,296.18594,10123.348,97.88548,36.165897,6977.0596,41.300278,50.147102
59.183872,1.4483219,296.1866,10123.307,97.884315,36.16561,6977.0576,41.30059,50.14686
59.18367,1.4483052,296.18732,10123.268,97.88319,36.165333,6977.0586,41.30089,50.146614
59.183468,1.4482892,296.18793,10123.229,97.88209,36.165066,6977.0586,41.30119,50.146378
59.18327,1.4482733,296.1885,10123.19,97.88102,36.164803,6977.0586,41.301476,50.146145
59.183075,1.4482578,296.18915,10123.153,97.879974,36.164555,6977.06,41.301758,50.145912
59.182888,1.4482428,296.18967,10123.117,97.87897,36.1643,6977.062,41.30204,50.14568
59.1827,1.4482281,296.19028,10123.082,97.87798,36.16406,6977.0635,41.302315,50.14545
59.182518,1.4482137,296.19073,10123.047,97.87702,36.163822,6977.066,41.30257,50.14523
59.18234,1.4481999,296.19125,10123.012,97.87609,36.16359,6977.068,41.302834,50.14501
59.18216,1.4481863,296.19174,10122.98,97.87519,36.16337,6977.0713,41.303097,50.1448
59.181984,1.448173,296.19223,10122.946,97.87431,36.16315,6977.074,41.303345,50.144585
59.181812,1.4481603,296.19263,10122.915,97.87346,36.16293,6977.0767,41.303585,50.14439
59.18165,1.4481477,296.19305,10122.883,97.87263,36.162724,6977.08,41.30383,50.14418
59.181484,1.4481354,296.19348,10122.854,97.87182,36.162533,6977.0845,41.30406,50.143993
59.181324,1.4481233,296.19388,10122.825,97.871025,36.162334,6977.088,41.30429,50.143795
59.181168,1.4481117,296.1943,10122.795,97.870255,36.162144,6977.092,41.304516,50.1436
59.18101,1.4481004,296.19464,10122.767,97.86952,36.16196,6977.096,41.304733,50.143417
59.180862,1.4480891,296.19498,10122.739,97.86879,36.161774,6977.1,41.304943,50.14324
59.18072,1.4480785,296.19534,10122.712,97.86809,36.161583,6977.104,41.305153,50.143055
59.18058,1.4480679,296.19568,10122.686,97.8674,36.16142,6977.1084,41.305363,50.14288
59.180443,1.4480578,296.196,10122.66,97.86674,36.161247,6977.1133,41.305557,50.14271
59.180298,1.4480478,296.19632,10122.635,97.86609,36.161095,6977.1177,41.305756,50.142544
59.18016,1.4480382,296.19662,10122.611,97.865456,36.16092,6977.1216,41.30594,50.14237
59.180027,1.4480284,296.19687,10122.586,97.864845,36.160778,6977.1265,41.30613,50.142216
59.179905,1.4480191,296.19717,10122.563,97.86424,36.16063,6977.131,41.30631,50.142056
59.17978,1.4480102,296.19745,10122.54,97.86366,36.160473,6977.1357,41.306488,50.141903
59.17966,1.4480014,296.19772,10122.518,97.86309,36.160336,6977.1406,41.306664,50.14175
59.17953,1.4479927,296.19794,10122.496,97.86254,36.160187,6977.145,41.306835,50.141598
59.179413,1.4479843,296.1982,10122.476,97.86201,36.160057,6977.15,41.306995,50.141453
59.179302,1.4479765,296.19846,10122.455,97.86149,36.159927,6977.154,41.307167,50.141315
59.179188,1.4479685,296.19867,10122.435,97.86098,36.15979,6977.159,41.30732,50.14117
59.17908,1.4479607,296.1989,10122.414,97.86048,36.159664,6977.163,41.307472,50.141037
59.178967,1.4479532,296.1991,10122.3955,97.86001,36.159554,6977.168,41.30762,50.14091
59.178864,1.4479458,296.1993,10122.376,97.859535,36.159424,6977.1714,41.30777,50.14078
59.178764,1.4479386,296.1995,10122.357,97.85907,36.159317,6977.1763,41.307907,50.14065
59.17866,1.4479316,296.1997,10122.339,97.858635,36.159206,6977.181,41.308052,50.14053
59.17856,1.4479247,296.19992,10122.322,97.8582,36.159092,6977.1855,41.30819,50.140404
59.17847,1.4479183,296.20007,10122.306,97.85778,36.15899,6977.1895,41.30832,50.14029
59.178368,1.4479117,296.20023,10122.288,97.85737,36.158875,6977.194,41.30845,50.14018
59.178284,1.4479055,296.2004,10122.273,97.85697,36.158775,6977.1987,41.308575,50.14006
59.1782,1.4478993,296.20056,10122.257,97.85658,36.15868,6977.203,41.308704,50.139954
59.178104,1.4478935,296.20074,10122.242,97.8562,36.158585,6977.207,41.308826,50.139835
59.178024,1.4478875,296.2009,10122.227,97.855835,36.15849,6977.2114,41.308937,50.13974
59.177944,1.4478818,296.20105,10122.212,97.855484,36.158394,6977.2144,41.30905,50.139633
59.177856,1.4478766,296.20117,10122.197,97.855125,36.15831,6977.2188,41.309162,50.139534
59.17778,1.447871,296.2013,10122.183,97.85479,36.158222,6977.2227,41.30927,50.13943
59.177704,1.4478657,296.20145,10122.17,97.85446,36.15814,6977.227,41.30938,50.13934
59.17763,1.4478606,296.20157,10122.156,97.85413,36.15805,6977.231,41.309486,50.13924
59.17756,1.4478557,296.2017,10122.145,97.85383,36.157963,6977.2344,41.309586,50.13915
59.177483,1.4478508,296.20184,10122.131,97.85352,36.157894,6977.239,41.30968,50.13906
59.177414,1.4478462,296.20193,10122.119,97.85323,36.157814,6977.2417,41.30978,50.138973
59.177345,1.4478414,296.20203,10122.106,97.85293,36.157753,6977.246,41.30987,50.13889
59.177277,1.447837,296.20218,10122.095,97.85266,36.157665,6977.2495,41.309963,50.138805
59.17722,1.4478326,296.2023,10122.083,97.85237,36.157597,6977.2524,41.31005,50.138718
59.177155,1.4478283,296.2024,10122.072,97.85211,36.157528,6977.256,41.310143,50.13864
59.17709,1.4478241,296.2025,10122.0625,97.85186,36.157475,6977.2603,41.31023,50.138565
59.177032,1.4478202,296.2026,10122.051,97.8516,36.1574,6977.2627,41.310314,50.138493
59.176968,1.4478161,296.20267,10122.042,97.85136,36.157333,6977.266,41.310387,50.138412
59.17691,1.4478123,296.2028,10122.03,97.85111,36.157276,6977.269,41.31047,50.138344
59.176853,1.4478086,296.20285,10122.021,97.85088,36.157215,6977.2725,41.31055,50.138275
59.1768,1.4478049,296.20297,10122.011,97.85065,36.15715,6977.276,41.31062,50.138206
59.17675,1.4478014,296.20303,10122.002,97.85043,36.157097,6977.2783,41.310696,50.138138
59.176697,1.4477979,296.2031,10121.993,97.85021,36.15704,6977.2817,41.31077,50.138073
59.176643,1.4477944,296.2032,10121.984,97.850006,36.15699,6977.284,41.310833,50.13801
59.176598,1.4477913,296.20328,10121.975,97.8498,36.156944,6977.2876,41.310905,50.137947
59.176544,1.447788,296.20334,10121.967,97.8496,36.15689,6977.29,41.310974,50.13789
59.176502,1.447785,296.20343,10121.959,97.8494,36.156845,6977.2935,41.311035,50.137833
59.176453,1.4477819,296.20346,10121.95,97.84922,36.156788,6977.295,41.311096,50.13777
59.17641,1.4477789,296.20355,10121.943,97.84904,36.156742,6977.2983,41.31116,50.13771
59.17637,1.447776,296.20364,10121.936,97.84885,36.156696,6977.302,41.31122,50.137665
59.176323,1.4477732,296.2037,10121.928,97.84869,36.156647,6977.303,41.311275,50.137604
59.17629,1.4477705,296.20374,10121.921,97.84852,36.15661,6977.3057,41.311337,50.137554
59.17624,1.4477677,296.2038,10121.913,97.84835,36.156563,6977.308,41.31139,50.137505
59.176205,1.4477652,296.20386,10121.907,97.84818,36.156525,6977.3105,41.31144,50.13745
59.176163,1.4477626,296.20392,10121.9,97.84803,36.156483,6977.313,41.31149,50.137405
59.176117,1.4477602,296.20395,10121.894,97.84788,36.15644,6977.315,41.311546,50.13736
59.176094,1.4477577,296.20404,10121.888,97.84773,36.156406,6977.3164,41.3116,50.13731
59.17605,1.4477553,296.2041,10121.882,97.847595,36.15636,6977.32,41.311638,50.137268
59.176025,1.4477533,296.20413,10121.875,97.84744,36.156326,6977.3223,41.31169,50.13722
