TS_Pcomp,TS_Pscav,TS_Texh,TS_Ntc,TS_Pmax,TS_PR,TS_Ntc_Pscav,TS_Pcomp_Pscav,Estimated engine load,matched_load,matched_date,deltas,Ref_Pscav,Ref_Pcomp,Ref_Pmax,Ref_Texh,Ref_Ntc,Ref_Ntc_Pscav,Ref_Pcomp_Pscav,Ref_PR
55.973026,1.3198377,301.3699,9979.154,93.02284,35.747078,6928.8027,40.14852,48.586346,48.58005638888889,2022-08-18 17:00:00,0.006289611111107263,1.323520541191101,54.35776901245117,104.80766296386719,295.6179504394531,9980.4365234375,7641.5673828125,41.427650451660156,51.625953674316406
58.62573,1.4806368,311.98654,10407.644,99.3897,41.20541,6789.8496,38.75115,52.62616,52.65038055555556,2022-08-20 02:00:00,0.024220555555558576,1.4959241151809692,58.346500396728516,109.73296356201172,303.66510009765625,10416.6083984375,6976.17724609375,39.418418884277344,53.640541076660156
59.484715,1.540167,316.76862,10584.011,102.127655,44.396618,6609.371,37.616184,54.35297,54.4100475,2022-08-20 21:00:00,0.05707749999999834,1.5828516483306885,59.90999984741211,111.6641616821289,307.59375,10619.830078125,6717.2470703125,38.46516036987305,53.83149719238281
59.370697,1.5556759,318.69345,10628.31,103.474655,46.425373,6432.19,36.78455,55.09585,54.91742,2022-08-20 19:00:00,0.17842999999999876,1.6002987623214722,60.27967071533203,112.38705444335938,308.7394104003906,10678.4111328125,6692.921875,38.24898147583008,54.71364212036133
58.964695,1.5645082,319.6473,10645.138,104.77695,47.818897,6277.7905,36.270466,55.599644,55.45381,2022-08-19 15:00:00,0.14583400000000069,1.6110081672668457,60.75821304321289,114.0369644165039,307.3847351074219,10703.697265625,6683.12255859375,38.3641242980957,56.08399963378906
58.57366,1.5793415,319.97745,10660.251,106.2958,48.734673,6152.598,35.866287,56.013157,56.05270166666667,2022-08-18 22:00:00,0.039544666666671446,1.6306931972503662,60.953895568847656,115.42604064941406,307.3125,10753.55078125,6714.71826171875,38.25161361694336,56.26396179199219
58.360077,1.5992825,319.8203,10677.733,107.789734,49.239876,6085.901,35.473194,56.2907,56.05270166666667,2022-08-18 22:00:00,0.23799833333332998,1.6306931972503662,60.953895568847656,115.42604064941406,307.3125,10753.55078125,6714.71826171875,38.25161361694336,56.26396179199219
58.36933,1.6180562,319.3191,10691.324,108.99111,49.387085,6090.7407,35.111305,56.400215,56.05270166666667,2022-08-18 22:00:00,0.3475133333333318,1.6306931972503662,60.953895568847656,115.42604064941406,307.3125,10753.55078125,6714.71826171875,38.25161361694336,56.26396179199219
58.563526,1.6294087,318.61826,10692.099,109.74134,49.269093,6153.214,34.873543,56.360733,56.05270166666667,2022-08-18 22:00:00,0.3080313333333322,1.6306931972503662,60.953895568847656,115.42604064941406,307.3125,10753.55078125,6714.71826171875,38.25161361694336,56.26396179199219
58.86692,1.6297628,317.78253,10673.772,109.98477,48.988956,6246.0195,34.84772,56.208527,56.05270166666667,2022-08-18 22:00:00,0.1558253333333255,1.6306931972503662,60.953895568847656,115.42604064941406,307.3125,10753.55078125,6714.71826171875,38.25161361694336,56.26396179199219
59.20287,1.6192454,316.79312,10635.703,109.758995,48.617428,6343.8574,35.063263,55.97766,55.91258694444445,2022-08-20 17:00:00,0.0650730555555512,1.6314659118652344,61.36357116699219,115.20120239257812,307.82940673828125,10763.0439453125,6638.6376953125,38.192039489746094,55.35101318359375
59.509144,1.6014278,315.628,10582.669,109.18203,48.194103,6430.862,35.48224,55.69507,55.801009444444446,2022-08-20 18:00:00,0.10593944444444503,1.6341995000839233,61.287925720214844,113.75778198242188,310.1855163574219,10777.5283203125,6585.279296875,37.88247299194336,55.82268142700195
59.7421,1.5815051,314.32462,10522.745,108.418365,47.74737,6501.1953,36.022823,55.372364,55.45381,2022-08-19 15:00:00,0.08144599999999969,1.6110081672668457,60.75821304321289,114.0369644165039,307.3847351074219,10703.697265625,6683.12255859375,38.3641242980957,56.08399963378906
59.87709,1.5634676,312.9708,10464.279,107.62482,47.306103,6556.1646,36.596863,55.000824,54.91742,2022-08-20 19:00:00,0.08340400000000159,1.6002987623214722,60.27967071533203,112.38705444335938,308.7394104003906,10678.4111328125,6692.921875,38.24898147583008,54.71364212036133
59.906925,1.5484729,311.66278,10413.038,106.90564,46.903214,6600.59,37.141777,54.56441,54.46163111111111,2022-08-18 13:00:00,0.10277888888889208,1.5679969787597656,59.548187255859375,112.00508117675781,306.2146301269531,10602.2412109375,6876.5966796875,38.76325225830078,54.70210647583008
