TS_Pcomp,TS_Pscav,TS_Texh,TS_Ntc,TS_Pmax,TS_PR,TS_Ntc_Pscav,TS_Pcomp_Pscav,Estimated engine load,matched_load,matched_date,deltas,Ref_Pscav,Ref_Pcomp,Ref_Pmax,Ref_Texh,Ref_Ntc,Ref_Ntc_Pscav,Ref_Pcomp_Pscav,Ref_PR
59.737186,1.4600338,309.8307,10455.57,96.67579,38.738583,6746.397,39.923218,52.87068,52.774525,2022-08-20 22:00:00,0.0961550000000031,1.5164012908935547,58.53754425048828,109.23409271240234,305.1877746582031,10460.044921875,6929.9970703125,39.230201721191406,52.937713623046875
62.75248,1.645831,319.23373,10892.485,104.14171,44.264236,6308.3833,37.396637,58.08487,58.21184722222222,2022-08-13 01:00:00,0.12697722222221586,1.6812089681625366,62.20309829711914,115.64710998535156,315.31085205078125,10821.302734375,6808.72607421875,39.06100845336914,52.912357330322266
64.17702,1.7218791,324.55826,11132.884,107.91224,47.683502,6019.711,36.156338,60.91181,59.93320222222223,2022-09-09 14:00:00,0.9786077777777749,1.7793877124786377,65.69295501708984,123.46195983886719,314.7732238769531,11177.3017578125,6186.80322265625,36.5834846496582,59.8999137878418
64.28896,1.7383046,326.69696,11195.228,109.88488,49.73557,5792.9165,35.52092,62.28804,62.06927888888888,2022-09-02 14:00:00,0.21876111111112095,1.854825496673584,66.9102554321289,126.37403106689453,318.8377380371094,11336.623046875,6075.00634765625,35.85837936401367,61.824951171875
63.978603,1.7453222,327.77322,11224.108,111.58544,51.122196,5605.2686,35.322548,63.038963,63.07047694444445,2022-08-19 09:00:00,0.03151394444444833,1.8977866172790527,67.2030258178711,128.58680725097656,318.39459228515625,11414.796875,6104.576171875,35.8387451171875,62.678829193115234
63.637897,1.7631832,328.04587,11260.255,113.34104,52.109146,5454.9175,35.110813,63.33568,63.07047694444445,2022-08-19 09:00:00,0.2652030555555527,1.8977866172790527,67.2030258178711,128.58680725097656,318.39459228515625,11414.796875,6104.576171875,35.8387451171875,62.678829193115234
63.461296,1.7928915,327.65002,11308.704,114.99244,52.813084,5384.702,34.710907,63.264694,63.07047694444445,2022-08-19 09:00:00,0.1942170555555478,1.8977866172790527,67.2030258178711,128.58680725097656,318.39459228515625,11414.796875,6104.576171875,35.8387451171875,62.678829193115234
63.46732,1.826533,326.82755,11351.538,116.37658,53.27586,5404.5757,34.186287,62.989944,63.07047694444445,2022-08-19 09:00:00,0.08053294444444958,1.8977866172790527,67.2030258178711,128.58680725097656,318.39459228515625,11414.796875,6104.576171875,35.8387451171875,62.678829193115234
63.592434,1.8558248,325.87265,11368.405,117.40472,53.541252,5491.465,33.7046,62.67325,62.62966611111111,2022-08-19 10:00:00,0.04358388888888953,1.895560622215271,67.42829132080078,129.1116180419922,317.7563781738281,11411.4091796875,6079.416015625,35.904964447021484,62.22034454345703
63.77022,1.8756925,324.91565,11349.097,118.046,53.63446,5616.0317,33.408077,62.391857,62.62966611111111,2022-08-19 10:00:00,0.2378091111111118,1.895560622215271,67.42829132080078,129.1116180419922,317.7563781738281,11411.4091796875,6079.416015625,35.904964447021484,62.22034454345703
63.957684,1.8844557,323.89285,11295.448,118.311295,53.56202,5755.344,33.36417,62.15817,62.06927888888888,2022-09-02 14:00:00,0.08889111111111703,1.854825496673584,66.9102554321289,126.37403106689453,318.8377380371094,11336.623046875,6075.00634765625,35.85837936401367,61.824951171875
64.12777,1.8833652,322.69937,11217.6875,118.2478,53.35167,5892.2817,33.565815,61.968716,62.06927888888888,2022-09-02 14:00:00,0.10056288888888076,1.854825496673584,66.9102554321289,126.37403106689453,318.8377380371094,11336.623046875,6075.00634765625,35.85837936401367,61.824951171875
