TS_Pcomp,TS_Pscav,TS_Texh,TS_Ntc,TS_Pmax,TS_PR,TS_Ntc_Pscav,TS_Pcomp_Pscav,Estimated engine load,matched_load,matched_date,deltas,Ref_Pscav,Ref_Pcomp,Ref_Pmax,Ref_Texh,Ref_Ntc,Ref_Ntc_Pscav,Ref_Pcomp_Pscav,Ref_PR
59.57087,1.4752862,307.5261,10413.845,95.93635,36.014732,6701.826,39.22246,52.349648,52.65038055555556,2022-08-20 02:00:00,0.30073255555555534,1.4959241151809692,58.346500396728516,109.73296356201172,303.66510009765625,10416.6083984375,6976.17724609375,39.418418884277344,53.640541076660156
62.618057,1.6727608,317.07083,10865.554,102.69759,39.98259,6277.3555,37.007824,57.43066,57.67207527777777,2022-08-19 08:00:00,0.24141527777776872,1.697102665901184,62.454795837402344,118.42034149169922,310.2088623046875,10933.1435546875,6570.29443359375,37.5980224609375,58.060691833496094
64.09193,1.7543403,322.21634,11078.813,105.70378,42.418003,5994.5605,36.199795,60.00415,59.93320222222223,2022-09-09 14:00:00,0.07094777777777495,1.7793877124786377,65.69295501708984,123.46195983886719,314.7732238769531,11177.3017578125,6186.80322265625,36.5834846496582,59.8999137878418
64.27228,1.7613957,323.75052,11081.302,106.562996,44.07155,5812.307,36.186516,60.944344,59.93320222222223,2022-09-09 14:00:00,1.0111417777777731,1.7793877124786377,65.69295501708984,123.46195983886719,314.7732238769531,11177.3017578125,6186.80322265625,36.5834846496582,59.8999137878418
63.8696,1.7401396,323.74207,11010.005,106.79624,45.31847,5717.5264,36.766006,61.186035,62.06927888888888,2022-09-02 14:00:00,0.8832438888888845,1.854825496673584,66.9102554321289,126.37403106689453,318.8377380371094,11336.623046875,6075.00634765625,35.85837936401367,61.824951171875
63.2419,1.7195383,322.84573,10928.478,107.22857,46.123837,5655.477,37.365993,61.12764,62.06927888888888,2022-09-02 14:00:00,0.9416388888888818,1.854825496673584,66.9102554321289,126.37403106689453,318.8377380371094,11336.623046875,6075.00634765625,35.85837936401367,61.824951171875
62.68599,1.713212,321.74683,10874.246,107.99121,46.59385,5624.5205,37.642216,60.96086,59.93320222222223,2022-09-09 14:00:00,1.027657777777769,1.7793877124786377,65.69295501708984,123.46195983886719,314.7732238769531,11177.3017578125,6186.80322265625,36.5834846496582,59.8999137878418
62.346424,1.7204316,320.9887,10850.212,108.85666,46.880306,5636.4507,37.541706,60.797886,59.93320222222223,2022-09-09 14:00:00,0.8646837777777705,1.7793877124786377,65.69295501708984,123.46195983886719,314.7732238769531,11177.3017578125,6186.80322265625,36.5834846496582,59.8999137878418
62.254513,1.7348534,320.80487,10842.107,109.62975,47.083458,5691.357,37.202263,60.71226,59.93320222222223,2022-09-09 14:00:00,0.7790577777777727,1.7793877124786377,65.69295501708984,123.46195983886719,314.7732238769531,11177.3017578125,6186.80322265625,36.5834846496582,59.8999137878418
62.385506,1.7507437,321.10468,10834.827,110.23251,47.25781,5780.793,36.801647,60.720707,59.93320222222223,2022-09-09 14:00:00,0.7875047777777695,1.7793877124786377,65.69295501708984,123.46195983886719,314.7732238769531,11177.3017578125,6186.80322265625,36.5834846496582,59.8999137878418
62.69201,1.7648245,321.62585,10820.211,110.660225,47.434483,5893.4434,36.472004,60.80949,59.93320222222223,2022-09-09 14:00:00,0.8762877777777689,1.7793877124786377,65.69295501708984,123.46195983886719,314.7732238769531,11177.3017578125,6186.80322265625,36.5834846496582,59.8999137878418
63.1188,1.7759714,322.0951,10797.311,110.94743,47.633335,6016.263,36.279175,60.964436,59.93320222222223,2022-09-09 14:00:00,1.0312337777777714,1.7793877124786377,65.69295501708984,123.46195983886719,314.7732238769531,11177.3017578125,6186.80322265625,36.5834846496582,59.8999137878418
63.612453,1.7846648,322.3233,10769.761,111.15362,47.860435,6135.318,36.228905,61.16984,62.06927888888888,2022-09-02 14:00:00,0.8994388888888807,1.854825496673584,66.9102554321289,126.37403106689453,318.8377380371094,11336.623046875,6075.00634765625,35.85837936401367,61.824951171875
64.127754,1.7923745,322.24304,10743.035,111.34687,48.099606,6238.15,36.282024,61.394142,62.06927888888888,2022-09-02 14:00:00,0.6751368888888791,1.854825496673584,66.9102554321289,126.37403106689453,318.8377380371094,11336.623046875,6075.00634765625,35.85837936401367,61.824951171875
64.62774,1.8005457,321.90018,10722.312,111.58359,48.31553,6316.713,36.37919,61.5864,62.06927888888888,2022-09-02 14:00:00,0.48287888888888375,1.854825496673584,66.9102554321289,126.37403106689453,318.8377380371094,11336.623046875,6075.00634765625,35.85837936401367,61.824951171875
